,Station1_lat,Station1_lon,Station2_lat,Station2_lon
5274,48.17796,11.585536,48.17796,11.585536
5275,52.38125,13.090125,52.38125,13.090125
5276,51.53128,7.413284,51.53128,7.413284
5277,51.53128,7.413284,51.53128,7.413284
5278,47.752743,8.932506,47.752743,8.932506
5279,48.805553,8.450398,48.805553,8.450398
5280,51.37113,6.422002,51.37113,6.422002
5281,51.41826,7.273219,51.41826,7.273219
5282,53.039845,8.908216,53.039845,8.908216
5283,53.654194,11.369186,53.654194,11.369186
5284,50.69343,6.48485,50.69343,6.48485
5285,51.523838,7.007829,51.523838,7.007829
5286,49.47035,7.167673,49.47035,7.167673
5287,53.6034,11.425097,53.6034,11.425097
5288,50.79801,6.45301,50.79801,6.45301
5289,50.79801,6.45301,50.79801,6.45301
5290,50.113667,8.707627,50.113667,8.707627
5291,51.26304,6.780672,51.26304,6.780672
5292,47.708725,9.170838,47.708725,9.170838
5293,47.708725,9.170838,47.708725,9.170838
5294,49.48292,8.465571,49.48292,8.465571
5295,52.41213,13.349706,52.41213,13.349706
5296,48.06589,9.784209,48.06589,9.784209
5297,51.08961,13.709252,51.08961,13.709252
5298,50.732906,7.095846,50.732906,7.095846
5299,51.946453,14.714213,51.946453,14.714213
5300,51.882034,8.04188,51.882034,8.04188
5301,51.14998,7.024017,51.14998,7.024017
5302,52.539,13.618276,52.539,13.618276
5303,51.02433,9.905175,51.02433,9.905175
5304,52.41257,10.74342,52.41257,10.74342
5305,51.540848,7.609359,51.540848,7.609359
5306,49.377907,12.70649,49.377907,12.70649
5307,51.484867,11.980352,51.484867,11.980352
5308,51.04454,7.286657,51.04454,7.286657
5309,51.96332,8.48236,51.96332,8.48236
5310,51.217846,7.009276,51.217846,7.009276
5311,49.126453,9.203519,49.126453,9.203519
5312,49.126453,9.203519,49.126453,9.203519
5313,49.360855,7.260442,49.360855,7.260442
5314,50.978027,11.086805,50.978027,11.086805
5315,51.816906,12.229609,51.816906,12.229609
5316,54.10889,11.905525,54.10889,11.905525
5317,54.10889,11.905525,54.10889,11.905525
5318,51.358196,9.524477,51.358196,9.524477
5319,47.853596,11.985044,47.853596,11.985044
5320,53.280827,10.398718,53.280827,10.398718
5321,53.280827,10.398718,53.280827,10.398718
5322,53.280827,10.398718,53.280827,10.398718
5323,50.75368,7.015797,50.75368,7.015797
5324,51.16554,6.441513,51.16554,6.441513
5325,51.16554,6.441513,51.16554,6.441513
5326,50.0,8.999993,50.0,8.999993
5327,52.164825,10.546114,52.164825,10.546114
5328,51.023453,13.799362,51.023453,13.799362
5329,47.74742,8.95447,47.74742,8.95447
5330,51.49132,6.55869,51.49132,6.55869
5331,53.80595,10.635806,53.80595,10.635806
5332,52.646404,10.461726,52.646404,10.461726
5333,49.45242,8.477716,49.45242,8.477716
5334,50.09696,8.78352,50.09696,8.78352
5335,50.09696,8.78352,50.09696,8.78352
5336,54.38105,10.231065,54.38105,10.231065
5337,51.288322,6.855646,51.288322,6.855646
5338,52.41037,13.049473,52.41037,13.049473
5339,52.274696,7.833525,52.274696,7.833525
5340,49.286133,7.034007,49.286133,7.034007
5341,54.79324,9.420503,54.79324,9.420503
5342,51.429886,11.974784,51.429886,11.974784
5343,48.8291,10.111329,48.8291,10.111329
5344,51.0345,13.702165,51.0345,13.702165
5345,50.034466,8.242709,50.034466,8.242709
5346,50.983498,7.536479,50.983498,7.536479
5347,50.983498,7.536479,50.983498,7.536479
5348,49.682064,12.166423,49.682064,12.166423
5349,52.106853,8.504216,52.106853,8.504216
5350,50.95346,12.281601,50.95346,12.281601
5351,48.88215,12.572632,48.88215,12.572632
5352,51.132145,9.52048,51.132145,9.52048
5353,49.18438,9.173344,49.18438,9.173344
5354,51.751095,9.228079,51.751095,9.228079
5355,51.678932,7.79293,51.678932,7.79293
5356,49.25236,7.24469,49.25236,7.24469
5357,53.69871,11.922997,53.69871,11.922997
5358,48.8427,9.263328,48.8427,9.263328
5359,53.542484,10.114761,53.542484,10.114761
5360,52.70924,10.532648,52.70924,10.532648
5361,49.10268,9.265359,49.10268,9.265359
5362,48.044025,10.913749,48.044025,10.913749
5363,51.43415,6.957901,51.43415,6.957901
5364,48.116726,11.625224,48.116726,11.625224
5365,48.116726,11.625224,48.116726,11.625224
5366,48.546722,9.183109,48.546722,9.183109
5367,52.55858,13.43337,52.55858,13.43337
5368,49.90924,10.837213,49.90924,10.837213
