,stop_name,stop_lat,stop_lon
7911,Lindern,50.99684,6.207467
7914,Lindhorst(Schaumb-Lippe),52.35432,9.288867
7916,"Lindow (Mark), Bahnhof",52.96071,12.982072
7917,Lindow(Mark),52.961586,12.981417
7918,Lingen(Ems),52.519867,7.321731
7920,Lingenfeld,49.252583,8.349523
7922,Linnich-Tetz,50.964214,6.322882
7923,Linsburg,52.600967,9.325638
7925,Linsenhofen,48.579796,9.371586
7926,Linz Hbf,48.29018,14.292131
7928,Linz(Rhein),50.569336,7.276032
7931,Lipova u Sluknova,50.99465,14.358088
7933,Lippstadt,51.67069,8.348785
7936,Lisny,50.64721,15.212215
7937,Lispenhausen,50.990246,9.766787
7939,Listerscheid,51.108143,7.849495
7940,Litomerice Cihelna,50.53699,14.118184
7941,Litomerice horni nadrazi,50.541016,14.131631
7942,Litomerice mesto,50.532482,14.138833
7943,Liège-Guillemins,50.62436,5.566483
7944,Lobstädt,51.135998,12.448732
7946,Lochham,48.128246,11.43089
7948,Loeftgaard st,55.72946,8.353014
7949,Lohgarten-Roth,49.24357,11.09595
7950,Lohhof,48.287937,11.580813
7952,Lohmen,50.98906,13.987904
7953,Lohne(Oldb),52.665325,8.229292
7954,Lohnweiler,49.63568,7.599712
7955,Lohr Bahnhof,50.00441,9.580715
7958,Lohsa,51.37417,14.404144
7960,Loitsch-Hohenleuben,50.73403,12.048284
7962,Lollar,50.647938,8.70174
7964,Lomnice nad Popelkou,50.526844,15.374028
7965,Lonsee,48.544968,9.917377
7967,Loppenhausen,48.16251,10.390907
7968,Lorch(Rhein),50.0403,7.812843
7970,Lorch(Württ),48.797905,9.695761
7972,Lorchhausen,50.053837,7.781403
7974,Lorsbach,50.11489,8.422853
7977,Lorsch,49.659092,8.566262
7979,Lottschesee,52.8154,13.498501
7980,"Lottschesee, Bahnhof",52.81252,13.49742
7981,Loukov u Mnichova Hradiste,50.55875,15.056546
7982,Lovosice,50.50958,14.059479
7983,Lovosice zavod,50.510315,14.081137
7984,Loxstedt,53.47465,8.654301
7986,Loßburg-Rodt,48.418056,8.453187
7987,Luban Slaski (Bahnhof),51.111286,15.293243
7988,Lubanice Bf,51.692303,15.120533
7989,Lubin Gorniczy,51.393955,16.195839
7990,Lubolz,51.962418,13.821351
7992,Lucany n.Nisou,50.739525,15.225402
7993,Luckaitztal,51.685047,14.001704
7994,Luckau-Uckro,51.85212,13.60784
7997,Luckenau,51.093994,12.077902
7998,Luckenwalde,52.09059,13.160409
8001,Ludersheim,49.392166,11.323856
8003,Ludwigsau-Friedlos,50.896877,9.743325
8005,Ludwigsburg,48.89186,9.18542
8010,Ludwigschorgast,50.121624,11.557252
8012,Ludwigsfeld Allgäuer Straße,48.363884,10.013628
8014,Ludwigsfeld Danziger Straße,48.370712,10.011131
8016,Ludwigsfeld Hafnerweg,48.366474,10.017715
8018,Ludwigsfeld Hasenweg,48.366886,10.010381
8019,Ludwigsfeld Katholische Kirche,48.367176,10.013626
8020,Ludwigsfeld Oberfeld,48.36379,10.011021
8021,Ludwigsfeld Reichenberger Str.,48.36884,10.015319
8023,Ludwigsfelde,52.2981,13.267319
8028,Ludwigsfelde-Struveshof,52.31718,13.232152
8030,Ludwigshafen(Bodensee),47.81565,9.053193
8032,Ludwigshafen(Rh)Hbf,49.477985,8.433402
8042,Ludwigshafen(Rhein) BASF Mitte,49.510036,8.432073
8043,Ludwigshafen(Rhein) BASF Nord,49.5201,8.427768
8044,Ludwigshafen(Rhein) BASF Süd,49.493973,8.43896
8045,Ludwigshafen(Rhein) Mitte,49.479004,8.452152
8048,Ludwigshafen-Mundenheim,49.46157,8.421092
8050,Ludwigshafen-Oggersheim,49.493187,8.381523
8053,Ludwigshafen-Rheingönheim,49.44747,8.409493
8055,Ludwigshöhe,49.49957,11.248783
8057,Ludwigslust,53.33467,11.494491
8061,Ludwigsstadt,50.486584,11.382989
8064,Ludwigsthal,49.0596,13.237815
8065,Luh nad Svatavou,50.21771,12.588197
8066,Luh p.Smrkem,50.891735,15.152028
8067,Luhe,49.57992,12.139463
8069,Luhe-Wildenau,49.598732,12.126909
8071,Luisenthal(Saar),49.249596,6.904214
8073,Lukova,50.190002,15.486902
8074,Lunde J st,55.756145,8.36395
8075,Lunden,54.33123,9.030746
8077,Lunestedt,53.439083,8.735085
8079,Lutherplatz  Ri. Am Stern,51.318916,9.496358
8080,Lutherplatz  von Am Stern,51.318916,9.496358
8081,Lutherstadt Eisleben,51.518314,11.55088
8083,Lutherstadt Wittenberg Altstadt,51.863766,12.641431
8085,Lutherstadt Wittenberg Hbf,51.86781,12.662285
8092,Lutherstadt Wittenberg-Labetz,51.871456,12.694192
8094,Lutherstadt Wittenberg-Piesteritz,51.87186,12.596775
8096,Lutten,52.76818,8.343977
8097,Lutum,51.98235,7.22644
8098,Luxembourg,49.599712,6.134396
8099,Luzec p.Smrkem,50.886322,15.164838
8100,Lvova,50.781006,14.787851
8101,Lyon Part Dieu,45.760563,4.85999
8102,Lähn,47.41991,10.833844
8104,"Líny, Bukovno",50.446224,14.810542
8105,Löbau(Sachs),51.099445,14.671941
8107,Löcherberg,48.434666,8.172248
8108,Löcknitz,53.4561,14.215417
8109,Lödingsen,51.589195,9.791027
8110,Löf,50.230568,7.443512
8112,Löffingen,47.883434,8.3418
8114,Löhnberg,50.509346,8.274307
8116,Löhne(Westf),52.19665,8.7135
8120,Lörrach Dammstraße,47.597713,7.655224
8121,Lörrach Hbf,47.61405,7.66542
8125,Lörrach Museum/Burghof,47.60796,7.661196
8127,Lörrach Schwarzwaldstraße,47.624683,7.672569
8129,Lörrach-Brombach/Hauingen,47.63761,7.695207
8130,Lörrach-Haagen/Messe,47.633232,7.680893
8132,Lörrach-Stetten,47.601418,7.659032
8133,Lörzenbach-Fahrenbach,49.63885,8.764628
8134,Lövenich,50.942932,6.83444
8136,"Löwenberg (Mark), Bahnhof",52.895546,13.190224
8139,Löwenberg(Mark),52.8968,13.190055
8143,Löwental,47.6614,9.499241
8146,Lößnitz ob Bf,50.624874,12.748769
8147,Lößnitz unt Bf,50.611107,12.72446
8148,Lößnitzgrund,51.121277,13.653908
8149,Lübbecke(Westf),52.30634,8.605732
8150,Lübben(Spreewald),51.939735,13.877182
8152,Lübbenau(Spreewald),51.862167,13.9609
8155,Lübberstedt,53.343357,8.785104
8157,Lübeck Flughafen,53.804466,10.697352
8158,Lübeck Hbf,53.867546,10.669821
8166,Lübeck Hochschulstadtteil,53.830982,10.688902
8167,Lübeck St Jürgen,53.84232,10.702942
8168,Lübeck-Dänischburg IKEA,53.9112,10.735581
8170,Lübeck-Kücknitz,53.924953,10.81889
8171,Lübeck-Travem. Skandinavienkai,53.950787,10.854029
8172,Lübeck-Travemünde Hafen,53.95876,10.865587
8173,Lübeck-Travemünde Strand,53.964794,10.875604
8174,Lüblow(Meckl),53.418636,11.460084
8176,Lübs(Magdeburg),52.02021,11.93517
8178,Lübstorf,53.72888,11.411316
8180,Lüdenscheid,51.220352,7.628717
8181,Lüdenscheid-Brügge,51.20792,7.571086
8182,Lüdersdorf(Meckl),53.832924,10.815143
8183,Lüdinghausen,51.762386,7.431312
8185,Lügde,51.959293,9.25083
8187,Lüneburg,53.249657,10.41989
8194,Lünen Hbf,51.61713,7.529485
8199,Lünen-Preußen,51.58815,7.539692
8201,Lünern,51.54337,7.760771
8204,Lüssow(Meckl),53.843723,12.13786
8205,Lütter,50.4809,9.765536
8207,Lützel,50.967045,8.174364
8208,Lützow,53.655968,11.18043
8209,Maasbüll(b Niebüll),54.75445,8.812742
8210,Maastricht,50.849957,5.70619
8212,Machern(Sachs),51.357628,12.627757
8214,Machnin,50.78743,14.9848
8215,Machnin hrad,50.7879,14.969514
8216,Magdeburg Hasselbachplatz,52.122395,11.625322
8218,Magdeburg Hbf,52.13035,11.626891
8228,Magdeburg Herrenkrug,52.14545,11.676379
8230,Magdeburg SKET Industriepark,52.097546,11.638277
8233,Magdeburg Südost,52.07019,11.669977
8235,Magdeburg-Buckau,52.109203,11.63004
8240,Magdeburg-Eichenweiler,52.166447,11.657982
8242,Magdeburg-Neustadt,52.14884,11.641703
8246,Magdeburg-Rothensee,52.186756,11.647915
8248,Magdeburg-Salbke,52.080746,11.656447
8250,Magdeburg-Sudenburg,52.120426,11.597136
8252,Magdeburgerforth Lindenstr. (Kleinbahn),52.230633,12.189362
8253,Magdeburgerforth Lumpenbahnhof (Kleinbahn),52.23685,12.201084
8254,Magdeburgerforth Mitte (Kleinbahn),52.2269,12.188216
8255,Magstadt,48.736107,8.965454
8257,Mahlwinkel,52.39373,11.788824
8259,Maichingen,48.722332,8.969921
8260,Maichingen Nord,48.72736,8.979257
8262,Maikammer-Kirrweiler,49.30558,8.147177
8264,Mainaschaff,49.982407,9.085739
8266,Mainhausen Zellhausen,50.016155,8.969946
8267,Mainleus,50.09981,11.379525
8269,Mainroth,50.120663,11.319285
8271,Maintal Ost,50.14234,8.836714
8273,Maintal West,50.140987,8.805296
8275,Mainz Hbf,50.001118,8.25872
8292,Mainz Nord,50.020065,8.246852
8295,Mainz Römisches Theater,49.993465,8.277565
8300,Mainz Waggonfabrik,50.014915,8.235108
8301,Mainz-Bischofsheim,49.993225,8.3575
8306,Mainz-Gonsenheim,49.997757,8.214478
8307,Mainz-Gustavsburg,49.99432,8.314197
8310,Mainz-Kastel,50.00658,8.283174
8314,Mainz-Laubenheim,49.96123,8.314183
8316,Mainz-Marienborn,49.960163,8.222902
8317,Mainz-Mombach,50.022774,8.22937
8319,Maisach,48.214146,11.256393
8321,Maishofen-Saalbach,47.358585,12.810197
8323,Mala Bela,50.486755,14.923029
8324,Mala Skala,50.6341,15.19211
8325,Mala Velen,50.7423,14.272496
8326,Malchin,53.743416,12.761041
8327,Malching(Oberbay),48.21545,11.219064
8328,Malczyce,51.215714,16.487114
8330,Malechovice,50.493423,15.187493
8331,Mallersdorf,48.768097,12.256898
8332,Malling(F),49.421555,6.301794
8333,Malmsheim,48.771755,8.904505
8335,Malsch,48.889507,8.323585
8337,Malsfeld,51.097607,9.534833
8339,Malsfeld-Beiseförth,51.083076,9.55313
8341,Malter,50.923595,13.654343
8342,Mammendorf,48.216827,11.174618
8346,Mandern,51.12554,9.206155
8347,Manebach,50.68029,10.862501
8348,Manndorf,50.038395,10.834224
8349,Mannheim ARENA/Maimarkt,49.459785,8.516358
8353,Mannheim Handelshafen,49.492622,8.453917
8355,Mannheim Hbf,49.479355,8.468921
8373,Mannheim-Friedrichsfeld Süd,49.438145,8.572382
8375,Mannheim-Käfertal,49.501556,8.503772
8376,Mannheim-Luzenberg,49.5172,8.477775
8378,Mannheim-Neckarau,49.455544,8.494792
8380,Mannheim-Neckarstadt,49.50363,8.459566
8382,Mannheim-Rheinau,49.42409,8.534944
8384,Mannheim-Seckenheim,49.450962,8.538107
8386,Mannheim-Waldhof,49.52566,8.482603
8391,Mansfeld(Südharz),51.60032,11.452082
8392,Manternach,49.70646,6.423769
8393,Marbach Ost (Villingen-Schwenningen),48.033684,8.475884
8394,Marbach West(Villingen-Schwenningen),48.031284,8.469154
8396,Marbach(Neckar),48.943684,9.264452
8399,Marbach(b Münsingen),48.383717,9.422304
8400,Marbach-Grafeneck,48.395855,9.431171
8401,Marbeck-Heiden,51.809402,6.906067
8402,Marburg Süd,50.794468,8.762431
8404,Marburg(Lahn),50.81927,8.775014
8412,Marciszow,50.851208,16.00762
8413,Maria Rain,47.632553,10.480275
8414,Marienborn,52.197903,11.123269
8416,Marienhafe,53.519238,7.27436
8418,Marienheide,51.081123,7.531982
8419,Marienthal(F),48.781796,7.82359
8420,Markdorf(Baden),47.716816,9.38864
8423,Marke,51.7411,12.257028
8425,Markelfingen,47.739365,9.002772
8427,Markelsheim,49.478264,9.835418
8429,Markkleeberg,51.27903,12.372615
8431,Markkleeberg Nord,51.288,12.372204
8433,Markkleeberg-Gaschwitz,51.2499,12.379146
8436,Markkleeberg-Großstädteln,51.26247,12.376329
8438,Markranstädt,51.30718,12.22476
8440,Marksuhl,50.90835,10.224589
8442,Markt Bibart,49.646088,10.425466
8444,Markt Erlbach,49.492676,10.658449
8446,Markt Indersdorf,48.35239,11.378446
8447,Markt Schwaben,48.193607,11.862093
8451,Marktbreit,49.663803,10.146092
8454,Marktl,48.256695,12.852478
8456,Marktleuthen,50.130802,12.01317
8458,Marktoberdorf,47.779217,10.61423
8461,Marktoberdorf Schule,47.774097,10.609997
8462,"Marktplatz (Pyramide U), Karlsruhe",49.00912,8.403856
8463,Marktredwitz,50.004597,12.082583
8468,Marktschorgast,50.090794,11.65353
8470,Markvartice,50.77209,14.345906
8471,Marl Mitte,51.653835,7.099575
8472,Marl-Hamm,51.682972,7.131422
8473,Marl-Sinsen,51.667747,7.173482
8476,Marlishausen,50.819504,11.010056
8477,Marquardt,52.45888,12.971627
8479,Marsberg,51.46289,8.854904
8481,Marseille-St-Charles,43.30381,5.38195
8482,Martensdorf,54.30092,12.930252
8484,Martinice v Krkonosich,50.580734,15.541151
8486,Martinlamitz,50.215527,11.950515
8488,Martinroda,50.733147,10.880943
8489,Martinstein,49.803978,7.536625
8491,Martinszell(Allgäu),47.629406,10.273885
8493,Marxgrün,50.354977,11.686568
8494,Marzling,48.4104,11.800108
8496,Maschen,53.403816,10.065662
8498,Maselheim,48.133247,9.877614
8499,Massen,51.541775,7.643711
8501,Massing,48.394005,12.608166
8503,"Mathystraße, Karlsruhe",49.002697,8.393229
8505,Matzenbach,49.494377,7.45608
8506,Matzing,47.935528,12.59239
8507,Maubach,48.926132,9.41999
8509,Mauer(b Heidelberg),49.3358,8.795545
8511,Maulbronn Stadt/Kloster,48.996933,8.803726
8512,Maulbronn West,48.983746,8.781536
8513,Maulburg,47.644375,7.780662
8514,Mausheim,49.120148,11.768138
8516,Maxhütte-Haidhof,49.198017,12.107818
8518,Maximiliansau West,49.038933,8.291797
8520,Maximiliansau-Im Rüsten,49.03488,8.279421
8521,Mayen Ost,50.329594,7.238939
8523,Mayen West,50.328373,7.213894
8524,Mechernich,50.591366,6.642296
8526,Mechterstädt,50.94378,10.521367
8528,Meckelfeld,53.42438,10.029711
8530,Meckenbeuren,47.69976,9.558393
8532,Meckenheim Industriepark,50.64365,7.027184
8534,Meckenheim Kottenforst,50.66241,7.022683
8536,Meckenheim(Bz Köln),50.627445,7.014757
8538,Meckesheim,49.32066,8.812836
8542,Medenec,50.428764,13.130078
8543,Medenec zastavka,50.427284,13.107623
8544,Medewitz(Mark),52.060707,12.391829
8546,Meeder,50.315655,10.906842
8547,Meerane,50.85062,12.457584
8548,Meerbusch-Osterath,51.269016,6.625981
8550,Meerssen,50.882618,5.750887
8552,Meeschensee,53.754223,9.97963
8553,Mehltheuer,50.54431,12.037091
8557,Mehrhoog,51.738964,6.51825
8559,Meine,52.38135,10.535812
8560,Meinersdorf(Erzgeb),50.723007,12.888175
8562,Meinersen,52.44919,10.321114
8564,Meinerzhagen,51.108143,7.634116
8566,Meiningen,50.57407,10.421205
8571,Meitingen,48.545998,10.84805
8575,Meißen,51.162956,13.482522
8577,Meißen Altstadt,51.159084,13.473095
8579,Meißen Triebischtal,51.152473,13.462529
8581,Melbach,50.379147,8.811423
8582,Melchow,52.77487,13.694375
8584,Meldorf,54.087772,9.080085
8586,Melle,52.209255,8.343221
8588,Mellenbach-Glasbach,50.60325,11.110281
8590,Mellendorf,52.5482,9.744501
8591,Mellingen(Thür),50.950092,11.394318
8593,Mellrichstadt Bf,50.42478,10.307039
8596,Melsdorf,54.312756,10.03083
8597,Melsungen,51.126003,9.546079
8599,Melsungen Bartenwetzerbrücke,51.132175,9.548839
8600,Melsungen Gl.1 Ankunft von KS,51.12598,9.545666
8601,Melsungen Gl.2 Ri. Kassel,51.12598,9.545666
8602,Melsungen-Bartenwetzerbrücke Gl.1 Ri. Melsungen,51.131664,9.549061
8603,Melsungen-Bartenwetzerbrücke Gl.2 Ri. Kassel,51.131664,9.549061
8604,Melsungen-Röhrenfurth,51.154377,9.548372
8605,Melsungen-Röhrenfurth Gl.1 Ri. Kassel,51.15434,9.548073
8606,Melsungen-Röhrenfurth Gl.2 Ri. Melsungen,51.15434,9.548073
8607,Memmingen,47.98558,10.186853
8612,Menden(Rheinl),50.77992,7.149549
8614,Menden(Sauerland),51.435272,7.792084
8616,Menden(Sauerland)Süd,51.428333,7.807804
8617,Mendig,50.36966,7.291007
8619,Mengen,48.0537,9.336547
8621,Mengeringhausen,51.360203,8.989763
8622,Mengersgereuth-Hämmern,50.39289,11.118299
8624,Mengersgereuth-Hämmern Ost,50.38947,11.127745
8625,Menningen-Leitishofen,48.00673,9.160945
8626,Meppen,52.696022,7.298015
8629,Merching,48.24577,10.979397
8630,Merchweiler,49.35603,7.065547
8632,Mering,48.2627,10.988291
8636,Mering-St Afra,48.27428,10.971202
8638,Mersch(Westf),51.76211,7.737412
8640,Merseburg Bergmannsring,51.33737,11.989651
8641,Merseburg Hbf,51.356888,11.990551
8644,Merten(Sieg),50.77048,7.385657
8646,Mertert,49.703255,6.478645
8647,Mertesheim,49.569195,8.133923
8648,Mertingen Bahnhof,48.660973,10.824752
8652,Merzenich,50.84003,6.518051
8654,Merzig(Saar),49.43642,6.634192
8658,Merzig(Saar) Stadtmitte,49.443478,6.635226
8660,Mesch Neue Mühle,52.26384,8.520849
8661,Meschede,51.3496,8.279053
8665,Mesice u Prahy,50.20397,14.513631
8666,Messel,49.92172,8.745969
8668,Messinghausen,51.393192,8.679775
8669,Metelen Land,52.162495,7.254173
8670,Mettenheim,49.739906,8.334166
8672,Mettlach,49.495476,6.598315
8675,Mettmann Stadtwald,51.25102,6.986951
8676,Mettmann Zentrum,51.248657,6.979813
8677,Metz Ville,49.109383,6.177669
8678,Metzingen(Württ),48.539726,9.290156
8681,Metzingen-Neuhausen,48.532646,9.307106
8682,Meuselbach-Schwarzmühle,50.581413,11.079214
8683,Meuselwitz (Kohlebahn),51.039448,12.295724
8684,Meyenburg,53.311096,12.247161
8685,Meßkirch,47.995277,9.116188
8686,Michelau,48.861767,9.535542
8687,Michelau(Oberfr),50.15498,11.116245
8689,Michelbach(Unterfr),50.099815,9.104496
8691,Michelstadt,49.684856,9.001453
8693,Michendorf,52.316345,13.030688
8698,Miedelsbach-Steinenberg,48.843548,9.539135
8700,Miekinia,51.18823,16.739763
8702,Miesbach,47.79083,11.830816
8704,Miesenbach,49.456367,7.548373
8705,Miesenheim,50.40404,7.407598
8707,Mieste,52.48375,11.204771
8709,Miesterhorst,52.46625,11.120178
8710,Mietkow,50.984734,16.65489
8711,Mikulasovice dol. nadr.,50.984226,14.336735
8713,Mikulasovice dolni nadrazi,50.984337,14.336654
8714,Mikulasovice horni nadrazi,50.95647,14.39021
8715,Mikulasovice stred,50.962357,14.357531
8716,Mikulowa d.k. (Bahnhof),51.09516,15.107777
8717,"Mikulásovice, horní nádraží",50.956455,14.390364
8718,Mikulášovice stred,50.96239,14.357504
8719,Milkowice,51.25581,16.053595
8721,Millingen(b Rees),51.809456,6.400012
8723,Millingen(b Rheinb),51.560154,6.556373
8725,Milmersdorf,53.099216,13.63731
8726,Miltach,49.163963,12.7683
8727,Miltenberg,49.706482,9.248467
8734,Miltern,52.563343,11.936624
8735,Miltzow,54.20095,13.197458
8737,Mimberg,49.352867,11.274054
8739,Mimon,50.657974,14.71462
8740,Mindelaltheim,48.45598,10.407905
8742,Mindelheim,48.044918,10.501626
8745,Minden(Westf),52.29014,8.934728
8749,Minkovice,50.950775,15.029102
8750,Mirow,53.27043,12.820759
8751,Mistorf,53.880497,12.123044
8752,Mittel Gründau,50.230797,9.119818
8754,Mittelherwigsdorf,50.922794,14.74128
8757,Mitteloelsnitz,50.718033,12.706665
8758,Mittelschmalkalden,50.717712,10.400055
8759,Mittelsinn,50.191196,9.623423
8761,Mittenwald,47.44003,11.265705
8765,Mittenwald(Gr),47.39807,11.267441
8766,Mitterberghütten,47.39537,13.22216
8768,Mittweida,50.987545,12.959863
8771,Mixdorf,52.19778,14.394802
8772,"Mixdorf, Bahnhof",52.198284,14.396311
8773,Mlada Boleslav mesto,50.41919,14.916094
8774,"Mlada Boleslav,,hl.nadr.",50.407436,14.887088
8776,Mlada Boleslav-Debr,50.447685,14.88715
8777,Mladejov v Cechach,50.480995,15.226345
8778,Mlynsko (Bahnhof),50.98917,15.450448
8779,Mlyny,50.811428,14.498207
8780,Mnichovo Hradiste,50.51838,14.978258
8781,Mnisek u Liberce,50.832447,15.065304
8782,Mochenwangen,47.87257,9.637901
8784,Mockrehna,51.505608,12.819504
8786,Moers,51.451145,6.641535
8790,Moidentin,53.806072,11.481918
8791,Mokronos Gorny,51.07904,16.90942
8793,"Moltkestraße/Städt. Klinikum, Karlsruhe",49.015705,8.375209
8795,Mommenheim,48.755848,7.641459
8796,Monbach-Neuhausen,48.799168,8.728328
8797,Monreal,50.296356,7.153055
8798,Monsheim,49.633667,8.208162
8801,Montabaur,50.444836,7.825333
8803,Monzingen,49.793465,7.588673
8805,Moorbekhalle,53.717155,9.991744
8806,Moosbachtal,49.165955,7.754959
8807,Moosburg,48.47033,11.930382
8811,Moosrain,47.767574,11.72055
8812,Moritzburg,51.155586,13.683435
8813,Morsum,54.872143,8.432464
8815,Mosbach West,49.34677,9.134042
8817,Mosbach(Baden),49.35256,9.143655
8820,Mosbach-Neckarelz,49.348484,9.113093
8825,Mosel,50.7836,12.481399
8827,Moselkern,50.195484,7.371357
8829,Mostek,50.4913,15.692221
8830,Mothern,48.934933,8.161855
8831,Mrozow,51.183743,16.793268
8833,Mseno,50.43577,14.64068
8834,Mudersbach,50.827477,7.951651
8836,Muggensturm,48.876804,8.274293
8838,Muhr a See,49.15436,10.720493
8840,Mulda(Sachs),50.809,13.413153
8841,Muldenberg Floßplatz,50.41569,12.399034
8842,Muldenhütten,50.905685,13.388804
8844,Muldenstein,51.667786,12.354047
8846,Mulhouse Ville,47.741955,7.343048
8847,Mulsum-Essel,53.498745,9.307073
8848,Munchhausen,48.923958,8.141147
8849,Munderkingen,48.237873,9.645671
8851,Mundolsheim,48.644737,7.721135
8852,Munsbach,49.630257,6.268579
8853,Murg(Baden),47.55345,8.018725
8855,Murnau,47.682266,11.192628
8860,Murnau Ort,47.678833,11.19566
8861,Murrhardt,48.982758,9.57777
8864,Musau,47.53008,10.674227
8865,Museumsbf. Anlage Mitte,51.512238,14.647651
8866,Mußbach,49.37196,8.168529
8868,Mägerkingen,48.287525,9.221932
8869,Mähringen Alte Straße,48.43563,9.942981
8870,Mähringen Rathaus,48.43618,9.940383
8871,Mähringen Wendeschleife,48.43738,9.936256
8872,Möckmühl,49.321106,9.357979
8874,Mögelin,52.56009,12.329815
8875,Mögglingen(Gmünd),48.82529,9.960316
8877,Möhringen Bahnhof,47.958153,8.770796
8878,Möhringen Rathaus,47.957237,8.763373
8879,Mölln(Lauenb),53.624413,10.683209
8880,Mölln(Meckl),53.585938,13.084507
8881,Mömbris-Mensengesäß,50.07031,9.166218
8882,Mömbris-Strötzbach,50.07947,9.156228
8884,Mönchengladbach Hbf,51.196583,6.446111
8894,Mönchengladbach-Genhausen,51.148083,6.32904
8895,Mönchengladbach-Lürrip,51.199623,6.472428
8898,Mönchengladbach-Rheindahlen,51.15071,6.357894
8899,Mönchhagen,54.14357,12.225336
8900,Mönchröden,50.302227,11.057613
8901,Mörfelden,49.979,8.565384
8904,Möringen(Altm),52.58166,11.748849
8906,Mörlenbach,49.597298,8.730987
8907,Mörsch Am Hang,48.956142,8.285692
8909,Mörsch Bach-West,48.959023,8.283985
8910,Mörsch Merkurstraße,48.95284,8.290794
8912,Mörsch Narzissenstraße,48.96639,8.303164
8914,Mörsch Rheinaustraße,48.958225,8.294199
8916,Mörsch Römerstraße,48.96113,8.297154
8918,Mörsch Rösselsbrünnle,48.96746,8.304889
8920,Möser,52.218983,11.78462
8922,Mössingen,48.40431,9.04653
8924,Möttingen,48.806805,10.597832
8926,Mötz,47.275528,10.960529
8927,Mücheln(Geiseltal),51.30764,11.804437
8929,Mücheln(Geiseltal) Stadt,51.303856,11.813771
8930,Mücka,51.31953,14.708179
8932,Mücke(Hess),50.6171,9.029035
8933,Müden(Mosel),50.18486,7.339393
8935,Mühlacker,48.953194,8.846101
8937,Mühlanger,51.855713,12.748212
8939,Mühlbach(Pirna),50.91412,13.818784
8940,"Mühlburger Feld, Karlsruhe",49.00772,8.364179
8941,Mühldorf(Oberbay),48.248207,12.519638
8962,Mühlen(Oldb),52.619694,8.208512
8963,Mühlen(b Horb),48.44994,8.726802
8964,Mühlhausen(Thür),51.209194,10.474041
8967,Mühlhausen(b Engen),47.81366,8.804391
8969,Mühlheim(Main),50.119278,8.837646
8971,Mühlheim(Main)-Dietesheim,50.120518,8.857998
8973,Mühlheim(b Tuttlingen),48.029213,8.885643
8974,Mühlstetten,49.15149,11.00796
8976,Mühltal,49.832203,8.703318
8977,Mühringen,48.420326,8.760169
8978,Mülheim(Ruhr)Hbf,51.431343,6.88651
8982,Mülheim(Ruhr)Styrum,51.449203,6.852636
8986,Mülheim(Ruhr)West,51.439655,6.871404
8988,Müllheim(Baden),47.809742,7.599332
8993,Müllrose,52.242046,14.434246
8995,"Müllrose, Bahnhof",52.241066,14.433408
8997,Münchberg,50.18904,11.790667
9000,Müncheberg(Mark),52.524727,14.100332
9001,"Müncheberg, Bahnhof",52.525047,14.102551
9002,Münchehof(Harz),51.848305,10.188654
9003,München Donnersbergerbrücke,48.142624,11.536537
9007,München Flughafen Besucherpark,48.352097,11.764185
9009,München Flughafen Terminal,48.35373,11.78597
9011,München Hackerbrücke,48.141968,11.548572
9013,München Harras,48.11775,11.536311
9015,München Hbf,48.140232,11.558335
9040,München Hbf (tief),48.14117,11.560493
9042,München Hbf Gl.27-36,48.14153,11.556708
9062,München Hbf Gl.5-10,48.140095,11.555371
9072,München Heimeranplatz,48.13296,11.5315
9075,München Hirschgarten,48.14354,11.519245
9077,München Isartor,48.1342,11.583234
9079,München Karlsplatz,48.139454,11.565619
9081,München Leienfelsstr.,48.154537,11.428524
9084,München Leuchtenbergring,48.13425,11.615986
9088,München Marienplatz,48.137047,11.575386
9090,München Ost,48.12744,11.604971
9101,München Rosenheimer Platz,48.12917,11.593049
9103,München Siemenswerke,48.0945,11.532799
9105,München St.Martin-Str.,48.11854,11.595785
9107,München(Bad Berka),50.870052,11.254596
9108,München-Allach,48.189934,11.468036
9110,München-Aubing,48.155968,11.413309
9112,München-Berg am Laim,48.134003,11.633295
9114,München-Daglfing,48.149624,11.64933
9116,München-Englschalking,48.156914,11.648335
9118,München-Fasanerie,48.19781,11.525924
9120,München-Fasangarten,48.092747,11.606009
9122,München-Feldmoching,48.213814,11.541318
9125,München-Freiham,48.14,11.410112
9127,München-Giesing,48.1108,11.596346
9130,München-Johanneskirchen,48.167637,11.646058
9132,München-Karlsfeld,48.211178,11.459568
9134,München-Laim,48.14437,11.503669
9137,München-Langwied,48.163113,11.432508
9139,München-Lochhausen,48.176506,11.407895
9141,München-Mittersendling,48.107822,11.536354
9144,München-Moosach,48.18026,11.506237
9147,München-Neuaubing,48.141705,11.422197
9149,München-Neuperlach Süd,48.088684,11.645175
9150,München-Obermenzing,48.164223,11.478117
9152,München-Pasing,48.149853,11.461872
9162,München-Perlach,48.093426,11.631208
9164,München-Riem,48.143982,11.678049
9166,München-Solln,48.07992,11.526954
9169,München-Trudering,48.126064,11.663375
9171,München-Untermenzing,48.177673,11.472792
9173,München-Westkreuz,48.149025,11.44394
9175,Münchhausen,50.964195,8.718671
9177,Münchingen,48.8556,9.09521
9179,Münchingen Rührberg,48.849796,9.095785
9180,Münchsmünster,48.758343,11.687409
9182,Münchweiler(Alsenz),49.550606,7.887939
9184,Münchweiler(Rodalb),49.221355,7.700417
